Investor ID,Organization/Person Name,Organization/Person Name URL,Longitude,Latitude,Location,Country,Accelerator,Angel Group,Micro VC,Corporate Venture Capital,Specific VC Binary,Local Investor,Hub Investor,Lead Investor,Target VC,Seed Investments Count,Seed Lead Investments Count,Unique Companies Count,Unique Industries Count,Local Investments Count,Avg Investment Distance (km),Hub Investments Count,Unique Countries Count,Fundraising Success Count,Successful Investments Count,CB Rank (Investor)
000325,Reflex Capital,https://www.crunchbase.com/organization/reflex-capital,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,False,False,True,False,False,41.0,15.0,33.0,32.0,25.0,241.3482787569342,31,7.0,9,9,8916.0
000326,The Venture Reality Fund/VRF,https://www.crunchbase.com/organization/venture-reality-fund,-122.3473099,37.5780965,"Burlingame, California, United States",United States,False,False,False,False,True,False,True,False,False,2.0,1.0,2.0,3.0,0.0,9066.094063525159,2,2.0,1,1,2103.0
000327,Avalon Wealth Club,https://www.crunchbase.com/organization/avalon-wealth-club,-2.3308465,53.6854051,"Helmshore, Lancashire, United Kingdom",United Kingdom,False,False,False,False,False,False,True,False,False,3.0,0.0,3.0,12.0,0.0,285.37079081816574,3,1.0,0,0,26759.0
000328,N1,https://www.crunchbase.com/organization/nation-1,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,False,False,True,False,False,39.0,16.0,31.0,28.0,24.0,148.54416607855725,30,4.0,0,0,3252.0
000329,Brighteye Ventures,https://www.crunchbase.com/organization/brighteye-ventures,2.3483915,48.8534951,"Paris, Ile-de-France, France",France,False,False,False,False,True,False,False,True,False,21.0,11.0,20.0,22.0,4.0,805.5289029208112,10,9.0,2,2,3551.0
000330,MITON,https://www.crunchbase.com/organization/miton-cz-s-r-o,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,False,True,True,True,False,31.0,17.0,23.0,29.0,25.0,93.847103794728,27,3.0,7,7,19556.0
000331,Rockaway Capital,https://www.crunchbase.com/organization/rockaway-capital,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,False,False,True,False,False,17.0,7.0,16.0,25.0,15.0,123.41156202709192,17,2.0,4,4,23176.0
000332,J&T Ventures,https://www.crunchbase.com/organization/j-t-ventures,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,False,True,True,True,False,30.0,20.0,24.0,31.0,25.0,75.39967124249505,25,5.0,3,3,5819.0
000333,Wisemont Capital,https://www.crunchbase.com/organization/wisemont-capital-2,-122.330062,47.6038321,"Seattle, Washington, United States",United States,False,False,False,False,False,False,True,False,False,2.0,0.0,2.0,6.0,0.0,8046.540636901093,2,2.0,2,2,10140.0
000334,European Investment Fund,https://www.crunchbase.com/organization/european-investment-fund,6.1342493,49.5999681,"Luxembourg, Luxembourg, Luxembourg",Luxembourg,False,False,False,False,False,False,False,False,False,8.0,1.0,8.0,20.0,0.0,596.7153006150158,6,6.0,1,1,4366.0
000335,Vendep Capital,https://www.crunchbase.com/organization/vendepcapital,26.0,60.83333,"Espoo, Southern Finland, Finland",Finland,False,False,False,False,False,False,True,True,False,18.0,12.0,15.0,22.0,14.0,265.1756227602431,15,3.0,4,4,7056.0
000336,DAO Maker,https://www.crunchbase.com/organization/dao-maker,-2.7567735,52.7006722,"Belle Vue, Cumbria, United Kingdom",United Kingdom,False,False,False,False,False,False,True,False,False,4.0,1.0,4.0,7.0,0.0,646.1307746680596,4,4.0,0,0,7220.0
000337,DIG Ventures,https://www.crunchbase.com/organization/dig-ventures,-0.1440551,51.4893335,"London, England, United Kingdom",United Kingdom,False,False,False,False,False,False,False,False,False,14.0,5.0,11.0,10.0,8.0,443.0781180746793,8,3.0,6,6,1562.0
000338,LEAD,https://www.crunchbase.com/organization/lead-sports-accelerator,-81.3790304,28.5421109,"Orlando, Florida, United States",United States,False,False,False,False,True,False,False,False,False,10.0,1.0,10.0,17.0,0.0,7484.4008167869715,3,5.0,1,1,5481.0
000339,StageDotO,https://www.crunchbase.com/organization/stagedoto,-116.200886,43.6166163,"Boise, Idaho, United States",United States,False,False,True,False,False,False,True,True,False,4.0,3.0,2.0,2.0,0.0,7720.995918153586,4,1.0,0,0,4689.0
000341,CB Investment Management,https://www.crunchbase.com/organization/cb-investment-management,17.10674,48.14816,"Bratislava, Bratislava, Slovakia (Slovak Republic)",Slovakia (Slovak Republic),False,False,False,False,False,False,False,True,False,28.0,22.0,27.0,30.0,19.0,119.7903476044652,3,3.0,0,0,28030.0
000342,Lighthouse Capital Management,https://www.crunchbase.com/organization/lighthouse-capital-management,121.4691024,31.2323437,"Shanghai, Shanghai, China",China,False,True,False,False,False,False,True,True,False,1.0,1.0,1.0,4.0,0.0,8481.497159565743,1,1.0,0,0,10797.0
000343,Tensor Ventures,https://www.crunchbase.com/organization/tensor-ventures,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,False,False,False,False,False,18.0,7.0,15.0,15.0,6.0,521.7621360257186,9,7.0,1,1,2428.0
000344,Oktogon Ventures,https://www.crunchbase.com/organization/oktogon-ventures,19.0402383,47.4978789,"Budapest, Budapest, Hungary",Hungary,False,False,False,False,False,False,False,False,False,14.0,4.0,13.0,20.0,7.0,454.06694369469886,4,6.0,0,0,11975.0
000345,Kickstarter,https://www.crunchbase.com/organization/kickstarter,-73.9497211,40.6526006,"Brooklyn, New York, United States",United States,False,False,False,False,True,False,True,True,True,5.0,3.0,4.0,10.0,0.0,5918.551386411656,4,3.0,2,2,421.0
000348,BrightCap Ventures,https://www.crunchbase.com/organization/brightcap-ventures,4.8924534,52.3730796,"Amsterdam, Noord-Holland, The Netherlands",The Netherlands,False,False,False,False,False,False,False,False,True,10.0,5.0,7.0,11.0,0.0,848.27646594781,2,5.0,2,2,768.0
000349,Purple Ventures,https://www.crunchbase.com/organization/purple-ventures,16.6113382,49.1922443,"Brno, Jihomoravsky kraj, Czech Republic",Czech Republic,False,False,False,False,True,False,False,False,False,15.0,3.0,14.0,22.0,2.0,426.56948061997474,11,3.0,0,0,3878.0
000350,Airbridge Equity Partners,https://www.crunchbase.com/organization/airbridge-equity-partners,4.8924534,52.3730796,"Amsterdam, Noord-Holland, The Netherlands",The Netherlands,False,False,False,False,False,False,False,True,False,6.0,4.0,5.0,15.0,4.0,235.49666765341567,4,3.0,3,3,6657.0
000351,Zero One Hundred,https://www.crunchbase.com/organization/zero-gravity-capital-0c47,17.10674,48.14816,"Bratislava, Bratislava, Slovakia (Slovak Republic)",Slovakia (Slovak Republic),False,False,False,False,False,False,False,False,False,17.0,8.0,16.0,25.0,8.0,301.55360881162096,9,5.0,0,0,20582.0
000353,Elevator Ventures,https://www.crunchbase.com/organization/elevator-ventures-by-raiffeisen-bank-international,16.4221587,48.1857192,"Vienna, Wien, Austria",Austria,False,False,False,True,True,False,True,False,False,4.0,1.0,4.0,12.0,1.0,505.0121814257604,4,4.0,1,1,3833.0
000354,Czech Founders VC,https://www.crunchbase.com/organization/czech-founders-vc,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,True,False,False,False,False,False,False,17.0,6.0,16.0,26.0,10.0,142.64936615119507,10,3.0,0,0,18921.0
000355,Venture to Future Fund,https://www.crunchbase.com/organization/venture-to-future-fund,17.10674,48.14816,"Bratislava, Bratislava, Slovakia (Slovak Republic)",Slovakia (Slovak Republic),False,False,False,False,False,False,True,False,False,4.0,1.0,4.0,8.0,0.0,538.0404502473375,4,2.0,0,0,26218.0
000356,Mission Gate,https://www.crunchbase.com/organization/mission-gate-inc,-122.4193286,37.7792588,"San Francisco, California, United States",United States,False,False,False,False,True,False,False,False,False,3.0,0.0,3.0,10.0,0.0,9100.108577530087,2,3.0,0,0,28644.0
000357,Rockaway Ventures,https://www.crunchbase.com/organization/rockaway-ventures,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,False,False,True,False,False,5.0,2.0,5.0,14.0,3.0,469.26250604949036,5,3.0,0,0,6832.0
000358,Springtide Ventures,https://www.crunchbase.com/organization/springtide-ventures,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,False,True,True,False,False,1.0,0.0,1.0,4.0,1.0,0.0,1,1.0,1,1,36594.0
000359,UP 271,https://www.crunchbase.com/organization/up21,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,False,False,True,False,False,14.0,7.0,12.0,25.0,10.0,235.03279972640277,13,2.0,0,0,45869.0
000360,Soulmates Ventures,https://www.crunchbase.com/organization/soulmates-ventures,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,True,False,True,True,False,False,False,True,False,8.0,5.0,8.0,15.0,3.0,342.0508009815092,4,3.0,0,0,2932.0
000361,Patron,https://www.crunchbase.com/organization/patron-9285,-118.491227,34.0194704,"Santa Monica, California, United States",United States,False,False,False,False,True,False,True,False,False,1.0,0.0,1.0,4.0,0.0,9582.468229872342,1,1.0,0,0,1959.0
000362,ORBIT Capital,https://www.crunchbase.com/organization/orbit-capital,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,False,True,True,False,False,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,0,0,30193.0
000363,Impulse Ventures,https://www.crunchbase.com/organization/impulse-ventures,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,False,True,True,True,False,6.0,5.0,5.0,14.0,6.0,0.6935938674679235,6,1.0,0,0,34448.0
000364,365.fintech,https://www.crunchbase.com/organization/365-fintech,17.10674,48.14816,"Bratislava, Bratislava, Slovakia (Slovak Republic)",Slovakia (Slovak Republic),False,False,False,True,True,False,False,False,False,12.0,1.0,11.0,14.0,0.0,787.8742619654571,9,6.0,2,2,36694.0
000365,Pale Fire Capital,https://www.crunchbase.com/organization/pale-fire-capital,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,False,True,True,True,False,5.0,3.0,4.0,9.0,4.0,36.668204148057264,4,1.0,2,2,37550.0
000367,Y Soft Ventures,https://www.crunchbase.com/organization/y-soft-ventures,16.6113382,49.1922443,"Brno, Jihomoravsky kraj, Czech Republic",Czech Republic,False,False,False,True,False,True,False,False,False,5.0,1.0,5.0,16.0,4.0,27.410025865796932,0,1.0,0,0,44971.0
000368,Impact Ventures Hungary,https://www.crunchbase.com/organization/impact-ventures-hungary,19.0402383,47.4978789,"Budapest, Budapest, Hungary",Hungary,False,False,False,False,False,False,False,True,False,9.0,5.0,7.0,18.0,2.0,604.4485382270783,3,6.0,0,0,32719.0
000369,Caesar Ventures,https://www.crunchbase.com/organization/caesar-ventures-llc,11.5753822,48.1371079,"Munich, Bayern, Germany",Germany,False,False,False,False,False,False,False,False,False,11.0,3.0,10.0,15.0,1.0,379.9246814018686,4,2.0,1,1,23389.0
000370,STARTGUIDE VC,https://www.crunchbase.com/organization/startguide,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,False,False,False,False,False,9.0,1.0,8.0,16.0,4.0,244.04331838006752,6,4.0,0,0,11704.0
000371,Founderment,https://www.crunchbase.com/organization/founderment-ventures,10.2134046,56.1496278,"Aarhus, Midtjylland, Denmark",Denmark,False,False,False,False,False,False,False,False,False,12.0,4.0,9.0,15.0,9.0,168.93973759076104,1,3.0,0,0,28293.0
000372,Heartland,https://www.crunchbase.com/organization/heartland-22c5,10.2134046,56.1496278,"Aarhus, Midtjylland, Denmark",Denmark,False,False,False,False,False,False,False,True,False,3.0,2.0,3.0,11.0,1.0,303.2381315268761,1,2.0,0,0,31192.0
000373,i&i Biotech Fund,https://www.crunchbase.com/organization/i-i-biotech-fund,6.1342493,49.5999681,"Luxembourg, Luxembourg, Luxembourg",Luxembourg,False,False,False,False,True,False,False,False,False,7.0,3.0,6.0,6.0,0.0,734.217288172785,4,5.0,0,0,37183.0
000374,Cleverage VentureCapital,https://www.crunchbase.com/organization/cleverage-venture-capital,26.1009263,44.4356444,"Bucharest, Bucuresti, Romania",Romania,False,False,False,False,False,False,False,True,False,3.0,2.0,3.0,7.0,0.0,1586.912060259002,2,3.0,0,0,38605.0
000375,Metatron Global,https://www.crunchbase.com/organization/metatronglobal,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,True,False,False,True,True,True,False,1.0,1.0,1.0,2.0,1.0,0.0,1,1.0,0,0,45651.0
000376,JIC Ventures,https://www.crunchbase.com/organization/jic-ventures,16.6113382,49.1922443,"Brno, Jihomoravsky kraj, Czech Republic",Czech Republic,False,False,False,False,False,True,False,False,False,6.0,1.0,6.0,17.0,6.0,0.6187656491310342,0,1.0,0,0,52187.0
000377,RSJ Investments SICAV a.s.,https://www.crunchbase.com/organization/rsj-private-equity,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,True,False,False,False,False,4.0,1.0,3.0,8.0,2.0,147.48358206705845,2,3.0,1,1,38737.0
000378,Patero,https://www.crunchbase.com/organization/patero-2bc6,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,False,True,True,False,False,9.0,3.0,8.0,16.0,7.0,40.74244905339696,7,1.0,1,1,43236.0
000379,LeverageVC,https://www.crunchbase.com/organization/leveragevc,-79.3839347,43.6534817,"Toronto, Ontario, Canada",Canada,False,False,False,False,False,False,True,False,False,2.0,1.0,2.0,8.0,0.0,6198.518657216742,2,2.0,0,0,12135.0
000381,Jinej fond,https://www.crunchbase.com/organization/jinej-fond,16.6113382,49.1922443,"Brno, Jihomoravsky kraj, Czech Republic",Czech Republic,False,False,False,False,False,False,False,True,False,8.0,6.0,7.0,17.0,1.0,152.73119303470259,6,2.0,2,2,49536.0
000382,QQ Capital,https://www.crunchbase.com/organization/qq-capital,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,False,False,False,False,False,6.0,1.0,6.0,14.0,3.0,125.90723461241873,2,2.0,0,0,53987.0
000383,KOOPEO Ventures,https://www.crunchbase.com/organization/koopeo-ventures,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,False,False,False,True,False,8.0,8.0,7.0,12.0,6.0,259.10259259433684,6,1.0,0,0,67482.0
000384,ESA BIC Czech Republic,https://www.crunchbase.com/organization/esa-bic-czech-republic,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,True,True,True,True,False,False,7.0,1.0,7.0,19.0,7.0,0.6898263465519238,7,1.0,0,0,100332.0
000385,Stacks,https://www.crunchbase.com/organization/stacks,-117.911732,33.8347516,"Anaheim, California, United States",United States,False,False,False,False,True,False,True,True,False,1.0,1.0,1.0,5.0,0.0,8307.635388665949,1,1.0,0,0,3433.0
000386,Seed Starter ČS,https://www.crunchbase.com/organization/seed-starter-čs,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,False,True,True,True,False,5.0,3.0,5.0,9.0,5.0,0.8323126409615081,5,1.0,0,0,35278.0
000387,Crowdberry,https://www.crunchbase.com/organization/crowdberry,17.10674,48.14816,"Bratislava, Bratislava, Slovakia (Slovak Republic)",Slovakia (Slovak Republic),False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,3.0,0.0,287.5064436820628,1,1.0,0,0,35505.0
000388,Air Ventures,https://www.crunchbase.com/organization/air-ventures-2,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,False,False,True,True,False,3.0,2.0,3.0,6.0,2.0,347.07971826773695,3,2.0,0,0,39936.0
000389,V-Sharp Venture Studio,https://www.crunchbase.com/organization/v-sharp-ventures,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,False,False,True,False,False,6.0,3.0,5.0,13.0,4.0,193.89755093422193,5,3.0,1,1,43578.0
000390,Quantum Angels,https://www.crunchbase.com/organization/quantum-angels,-71.060511,42.3554334,"Boston, Massachusetts, United States",United States,False,True,False,False,False,False,True,False,False,1.0,0.0,1.0,7.0,0.0,6268.876016116197,1,1.0,0,0,37844.0
000391,Aidiom,https://www.crunchbase.com/organization/aidiom,10.7757292,59.9723975,"Oslo, Oslo, Norway",Norway,False,False,False,False,False,False,False,False,False,3.0,1.0,3.0,8.0,1.0,507.97386489682464,0,2.0,0,0,45588.0
000392,i&i Prague,https://www.crunchbase.com/organization/i-i-prague,14.4464593,50.0596288,"Praha, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,True,True,False,True,False,3.0,2.0,2.0,3.0,2.0,61.113673580095444,2,1.0,0,0,58681.0
000393,KHAN Technology Transfer Fund,https://www.crunchbase.com/organization/khan-technology-transfer-fund,7.4652789,51.5142273,"Dortmund, Nordrhein-Westfalen, Germany",Germany,False,False,False,False,False,False,False,True,False,3.0,2.0,2.0,3.0,0.0,627.7923039537123,0,2.0,0,0,65085.0
000394,INCOMMING ventures,https://www.crunchbase.com/organization/incomming-ventures,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,True,True,False,True,False,3.0,2.0,3.0,7.0,2.0,61.113673580095444,2,1.0,0,0,64810.0
000395,TopMonks Startup Studio,https://www.crunchbase.com/organization/topmonks-startup-studio,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,True,False,True,False,False,False,4.0,0.0,4.0,7.0,3.0,77.20827358147599,3,2.0,2,2,110464.0
000398,Phase4 Partners,https://www.crunchbase.com/organization/phase4-partners,-0.1440551,51.4893335,"London, England, United Kingdom",United Kingdom,False,False,False,False,True,False,True,False,False,1.0,0.0,1.0,5.0,0.0,1036.4103703773474,1,1.0,1,1,80460.0
000399,Contrivance Ventures,https://www.crunchbase.com/organization/contrivance-ventures,24.7453688,59.4372155,"Tallinn, Harjumaa, Estonia",Estonia,False,True,False,False,False,False,True,False,False,1.0,0.0,1.0,2.0,0.0,1231.4858992471652,1,1.0,0,0,99673.0
000400,Nextech Ventures,https://www.crunchbase.com/organization/nextech-ventures,14.4048437,50.0749464,"Smichov, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,False,True,True,False,False,1.0,0.0,1.0,3.0,1.0,3.4239883503054087,1,1.0,0,0,28393.0
000401,Borovicka Capital,https://www.crunchbase.com/organization/borovicka-capital,2.7197087,41.9685013,"Central, Catalonia, Spain",Spain,False,False,False,False,False,False,False,False,False,3.0,0.0,3.0,8.0,0.0,1372.7800559937698,1,1.0,0,0,52800.0
000402,EC Investments,https://www.crunchbase.com/organization/ec-investments,14.4464593,50.0596288,"Praha, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,False,True,True,True,False,1.0,1.0,1.0,8.0,1.0,0.0,1,1.0,1,1,54534.0
