Round ID,Company ID,Organization Name,Organization Name URL,Organization Founded Year,Investor ID,Investor Name,Investor URL,Investor Founded Date,Investor Longitude,Investor Latitude,Company Longitude,Company Latitude,Number of Investments,Number of Portfolio Organizations,Number of Lead Investments,Number of Exits,Lead,Specific VC Binary,Accelerator,Angel Group,Micro VC,Corporate Venture Capital,Target VC,Distance km,Local Investor,Announced Date,Investment Year,Investor Founded Year,Investor Age at Investment,num_investors,Syndication Role,Seed Investor Same City,Seed Lead Investor Same City,Country,Headquarters Country,Homecountry Investor,Homecountry Lead Investor,Seed Investor Within 50km,Seed Lead Investor Within 50km,Investor Distance to Hub,Hub_VC_Flag,Hub_Lead_VC_Flag
042480,008054,WN Online-Service GmbH & Co. KG,https://www.crunchbase.com/organization/wn-online-service-gmbh-co-kg,2017,002982,Aschendorff NEXT,https://www.crunchbase.com/organization/aschendorff-next,2019-06-01,7.6251879,51.9625101,7.6251879,51.9625101,11,11.0,7.0,3.0,True,False,True,False,False,True,False,0.0,True,2018-01-01,2018,2019.0,0.0,1,Lead,True,True,Germany,Germany,True,True,True,True,191.87362311133862,False,False
042483,007396,Wingfield,https://www.crunchbase.com/organization/wingfield,2017,000338,LEAD,https://www.crunchbase.com/organization/lead-sports-accelerator,2016-01-01,-81.3790304,28.5421109,9.7385532,52.3744779,42,34.0,8,1.0,False,True,False,False,False,False,False,7606.795330577271,False,2017-07-01,2017,2016.0,1.0,1,Co-Investor,False,False,United States,Germany,False,False,False,False,6538.377021815772,False,False
042484,007396,Wingfield,https://www.crunchbase.com/organization/wingfield,2017,002600,Enjoyventure Management,https://www.crunchbase.com/organization/enjoyventure-management,2000-01-01,6.7763137,51.2254018,9.7385532,52.3744779,47,44.0,25,6.0,False,False,False,False,False,False,False,240.42357529764325,False,2018-06-09,2018,2000.0,18.0,1,Co-Investor,False,False,Germany,Germany,True,False,False,False,174.68247275260296,False,False
042496,008057,Whyapply,https://www.crunchbase.com/organization/whyapply,2017,002586,Next Media Accelerator,https://www.crunchbase.com/organization/next-media-accelerator,2015-01-01,10.000654,53.550341,12.3747329,51.3406321,50,47.0,28,5.0,True,True,True,False,False,False,False,293.6676798088534,False,2018-07-20,2018,2015.0,3.0,1,Lead,False,False,Germany,Germany,True,True,False,False,0.0,True,True
042500,007352,Wholey,https://www.crunchbase.com/organization/wholey,2017,003305,Feast Ventrues,https://www.crunchbase.com/organization/feast-ventrues,2022-01-01,11.5753822,48.1371079,13.3989367,52.510885,3,3.0,0,0.0,False,True,False,False,False,False,False,503.23271378014306,False,2023-03-04,2023,2022.0,1.0,2,Co-Investor,False,False,Germany,,False,False,False,False,0.0,True,False
042500,007352,Wholey,https://www.crunchbase.com/organization/wholey,2017,003024,Tengelmann Ventures,https://www.crunchbase.com/organization/tengelmann-ventures-541d,2009-01-01,11.5753822,48.1371079,13.3989367,52.510885,9,8.0,2.0,0.0,True,False,False,False,False,False,False,503.23271378014306,False,2023-03-04,2023,2009.0,14.0,2,Lead,False,False,Germany,,False,False,False,False,0.0,True,True
042503,007662,WeAre - The Virtual Engineering Base,https://www.crunchbase.com/organization/weare,2017,001880,Future Energy Ventures,https://www.crunchbase.com/organization/future-energy-ventures,2020-10-01,13.3989367,52.510885,13.3989367,52.510885,82,59.0,23,11.0,False,False,False,False,False,False,False,0.0,True,2017-10-07,2017,2020.0,0.0,2,Co-Investor,True,False,Germany,Germany,True,False,True,False,0.0,True,False
042503,007662,WeAre - The Virtual Engineering Base,https://www.crunchbase.com/organization/weare,2017,003114,Schauenburg Ventures GmbH,https://www.crunchbase.com/organization/schauenburg-ventures-gmbh,,6.8829192,51.4272925,13.3989367,52.510885,7,5.0,0,0.0,False,False,False,False,False,False,False,462.1779532009728,False,2017-10-07,2017,,,2,Co-Investor,False,False,Germany,Germany,True,False,False,False,172.3576297085863,False,False
042508,007707,WARD,https://www.crunchbase.com/organization/ward-cb48,2017,001913,Impulse VC,https://www.crunchbase.com/organization/impulsevc,2013-01-01,37.5408015,55.7509145,13.3989367,52.510885,61,49.0,16,10.0,False,False,False,False,False,False,False,1604.7908148279562,False,2018-05-18,2018,2013.0,5.0,2,Co-Investor,False,False,Russian Federation,Germany,False,False,False,False,752.1384323989379,False,False
042508,007707,WARD,https://www.crunchbase.com/organization/ward-cb48,2017,002979,Nuard Ventures,https://www.crunchbase.com/organization/nuard-ventures,2006-02-01,24.9413548,60.1717794,13.3989367,52.510885,11,10.0,3.0,4.0,False,False,False,False,False,False,False,1106.6302379326846,False,2018-05-18,2018,2006.0,12.0,2,Co-Investor,False,False,Finland,Germany,False,False,False,False,0.4833470476979439,True,False
042512,007469,Wandelbots,https://www.crunchbase.com/organization/wandelbots,2017,000033,Atlantic Labs,https://www.crunchbase.com/organization/atlantic-labs,2013-01-01,13.3989367,52.510885,13.7381437,51.0493286,228,128.0,108,29.0,True,False,False,False,False,False,False,164.18392098127663,False,2017-12-01,2017,2013.0,4.0,2,Lead,False,False,Germany,Germany,True,True,False,False,0.0,True,True
042512,007469,Wandelbots,https://www.crunchbase.com/organization/wandelbots,2017,000074,10x Group,https://www.crunchbase.com/organization/10xgroup,2006-01-01,11.5753822,48.1371079,13.7381437,51.0493286,91,67.0,6,15.0,False,False,False,False,False,False,False,359.35250031134524,False,2017-12-01,2017,2006.0,11.0,2,Co-Investor,False,False,Germany,Germany,True,False,False,False,0.0,True,False
042517,008003,Visualix,https://www.crunchbase.com/organization/visualix,2017,001880,Future Energy Ventures,https://www.crunchbase.com/organization/future-energy-ventures,2020-10-01,13.3989367,52.510885,13.3989367,52.510885,82,59.0,23,11.0,False,False,False,False,False,False,False,0.0,True,2018-02-15,2018,2020.0,0.0,1,Co-Investor,True,False,Germany,Germany,True,False,True,False,0.0,True,False
042524,007530,Virail,https://www.crunchbase.com/organization/virail,2017,001127,ICLUB VC,https://www.crunchbase.com/organization/iclub-vc,2018-01-01,30.5271623,50.4485578,13.3989367,52.510885,66,61.0,1,6.0,False,False,False,False,False,False,False,1205.0929087079437,False,2021-01-01,2021,2018.0,3.0,1,Co-Investor,False,False,Ukraine,,False,False,False,False,0.2698896290547458,True,False
042531,007167,vialytics,https://www.crunchbase.com/organization/vialytics,2017,001226,Statkraft Ventures,https://www.crunchbase.com/organization/statkraft-ventures,2015-01-01,6.7763137,51.2254018,9.1800132,48.7784485,46,28.0,19,4.0,False,True,False,False,False,False,False,321.74575533777045,False,2021-09-06,2021,2015.0,6.0,2,Co-Investor,False,False,Germany,,False,False,False,False,174.68247275260296,False,False
042531,007167,vialytics,https://www.crunchbase.com/organization/vialytics,2017,002648,EnBW New Ventures,https://www.crunchbase.com/organization/enbw-new-ventures,2015-01-01,8.4034195,49.0068705,9.1800132,48.7784485,36,21.0,16,4.0,False,True,False,False,False,True,False,62.196959378597285,True,2021-09-06,2021,2015.0,6.0,2,Co-Investor,False,False,Germany,,False,False,False,False,181.80336617072106,False,False
042534,007615,Verovaccines,https://www.crunchbase.com/organization/verovaccines,2017,001039,Business Angels Switzerland (BAS),https://www.crunchbase.com/organization/business-angels-switzerland-bas,1997-01-01,8.5410422,47.3744489,9.5634922,51.9913559,102,82.0,33,5.0,False,False,False,False,False,False,False,518.6053004585002,False,2019-12-03,2019,1997.0,22.0,1,Co-Investor,False,False,Switzerland,Germany,False,False,False,False,0.0,True,False
042537,007933,verlingo,https://www.crunchbase.com/organization/verlingo,2017,002606,First Momentum Ventures,https://www.crunchbase.com/organization/first-momentum-ventures,2017-01-01,8.4034195,49.0068705,10.000654,53.550341,45,33.0,4,2.0,False,False,False,False,False,False,False,517.2461108393436,False,2019-04-03,2019,2017.0,2.0,1,Co-Investor,False,False,Germany,Germany,True,False,False,False,181.80336617072106,False,False
042538,007779,Verimi,https://www.crunchbase.com/organization/verimi,2017,001550,Giesecke+Devrient Ventures,https://www.crunchbase.com/organization/Giesecke-Devrient-ventures,2018-01-01,11.5753822,48.1371079,13.3989367,52.510885,15,12.0,5,3.0,False,True,False,False,False,False,False,503.23271378014306,False,2018-12-05,2018,2018.0,0.0,1,Co-Investor,False,False,Germany,Germany,True,False,False,False,0.0,True,False
042539,008096,Vap,https://www.crunchbase.com/organization/vap,2017,003158,M-VC Europe Ltd.,https://www.crunchbase.com/organization/m-vc-europe-ltd,2015-08-10,-0.1440551,51.4893335,13.3989367,52.510885,6,6.0,6.0,0.0,True,False,False,False,False,False,False,932.6577677712299,False,2018-01-05,2018,2015.0,3.0,1,Lead,False,False,United Kingdom,Germany,False,False,False,False,4.639509600861927,True,True
042540,007517,Vantik,https://www.crunchbase.com/organization/brix-2,2017,000033,Atlantic Labs,https://www.crunchbase.com/organization/atlantic-labs,2013-01-01,13.3989367,52.510885,13.3989367,52.510885,228,128.0,108,29.0,True,False,False,False,False,False,False,0.0,True,2018-04-24,2018,2013.0,5.0,2,Lead,True,True,Germany,Germany,True,True,True,True,0.0,True,True
042540,007517,Vantik,https://www.crunchbase.com/organization/brix-2,2017,000010,Seedcamp,https://www.crunchbase.com/organization/seedcamp,2007-05-01,-0.1440551,51.4893335,13.3989367,52.510885,624,422.0,82,74.0,False,False,True,False,True,False,False,932.6577677712299,False,2018-04-24,2018,2007.0,11.0,2,Co-Investor,False,False,United Kingdom,Germany,False,False,False,False,4.639509600861927,True,False
042541,007517,Vantik,https://www.crunchbase.com/organization/brix-2,2017,000033,Atlantic Labs,https://www.crunchbase.com/organization/atlantic-labs,2013-01-01,13.3989367,52.510885,13.3989367,52.510885,228,128.0,108,29.0,False,False,False,False,False,False,False,0.0,True,2019-02-12,2019,2013.0,6.0,4,Co-Investor,True,False,Germany,Germany,True,False,True,False,0.0,True,False
042541,007517,Vantik,https://www.crunchbase.com/organization/brix-2,2017,002695,STS Ventures,https://www.crunchbase.com/organization/sts-ventures,2018-01-01,6.959974,50.938361,13.3989367,52.510885,31,25.0,15,5.0,True,False,False,True,False,False,False,476.5235111121801,False,2019-02-12,2019,2018.0,1.0,4,Lead,False,False,Germany,Germany,True,True,False,False,183.2177169298696,False,False
042541,007517,Vantik,https://www.crunchbase.com/organization/brix-2,2017,000010,Seedcamp,https://www.crunchbase.com/organization/seedcamp,2007-05-01,-0.1440551,51.4893335,13.3989367,52.510885,624,422.0,82,74.0,False,False,True,False,True,False,False,932.6577677712299,False,2019-02-12,2019,2007.0,12.0,4,Co-Investor,False,False,United Kingdom,Germany,False,False,False,False,4.639509600861927,True,False
042541,007517,Vantik,https://www.crunchbase.com/organization/brix-2,2017,000990,SGH CAPITAL,https://www.crunchbase.com/organization/sgh-capital,2014-01-01,6.1342493,49.5999681,13.3989367,52.510885,126,113.0,5,32.0,False,False,False,False,False,False,False,601.7179238381065,False,2019-02-12,2019,2014.0,5.0,4,Co-Investor,False,False,Luxembourg,Germany,False,False,False,False,187.86111056616966,False,False
042543,007517,Vantik,https://www.crunchbase.com/organization/brix-2,2017,000033,Atlantic Labs,https://www.crunchbase.com/organization/atlantic-labs,2013-01-01,13.3989367,52.510885,13.3989367,52.510885,228,128.0,108,29.0,False,False,False,False,False,False,False,0.0,True,2021-04-19,2021,2013.0,8.0,2,Co-Investor,True,False,Germany,Germany,True,False,True,False,0.0,True,False
042543,007517,Vantik,https://www.crunchbase.com/organization/brix-2,2017,002695,STS Ventures,https://www.crunchbase.com/organization/sts-ventures,2018-01-01,6.959974,50.938361,13.3989367,52.510885,31,25.0,15,5.0,False,False,False,True,False,False,False,476.5235111121801,False,2021-04-19,2021,2018.0,3.0,2,Co-Investor,False,False,Germany,Germany,True,False,False,False,183.2177169298696,False,False
042545,007369,ValueDesk,https://www.crunchbase.com/organization/valuedesk,2017,002480,UVC Partners,https://www.crunchbase.com/organization/uvc-partners,2011-01-01,11.6509662,48.2513878,8.531007,52.0191005,114,55.0,44,9.0,True,False,False,False,False,False,False,474.2007990916404,False,2021-05-24,2021,2011.0,10.0,1,Lead,False,False,Germany,,False,False,False,False,13.887584906388673,True,True
042546,007564,VAI Trade,https://www.crunchbase.com/organization/vai-trade-gmbh,2017,002810,Berliner Volksbank Ventures,https://www.crunchbase.com/organization/berliner-volksbank-ventures,2015-09-01,13.3989367,52.510885,13.3989367,52.510885,20,16.0,5,5.0,True,False,False,False,False,True,False,0.0,True,2017-09-26,2017,2015.0,2.0,1,Lead,True,True,Germany,Germany,True,True,True,True,0.0,True,True
042553,008089,Usertimes Solutions GmbH,https://www.crunchbase.com/organization/usertimes-solutions-gmbh,2017,002606,First Momentum Ventures,https://www.crunchbase.com/organization/first-momentum-ventures,2017-01-01,8.4034195,49.0068705,8.4034195,49.0068705,45,33.0,4,2.0,True,False,False,False,False,False,False,0.0,True,2018-09-11,2018,2017.0,1.0,1,Lead,True,True,Germany,Germany,True,True,True,True,181.80336617072106,False,False
042557,007832,Urban Ground,https://www.crunchbase.com/organization/urban-ground-ug,2017,001015,IT-Farm,https://www.crunchbase.com/organization/it-farm,1999-11-01,139.766706,35.6812546,13.3989367,52.510885,109,80.0,12,19.0,False,False,False,False,False,False,False,8921.301682441328,False,2021-07-07,2021,1999.0,22.0,1,Co-Investor,False,False,Japan,,False,False,False,False,7822.136830100668,False,False
042565,007136,Upvest,https://www.crunchbase.com/organization/upvest-co,2017,001816,HV Capital,https://www.crunchbase.com/organization/holtzbrinck-ventures,2000-01-01,11.5753822,48.1371079,13.3989367,52.510885,469,241.0,144,92.0,True,False,False,False,False,False,True,503.23271378014306,False,2017-08-01,2017,2000.0,17.0,3,Lead,False,False,Germany,Germany,True,True,False,False,0.0,True,True
042565,007136,Upvest,https://www.crunchbase.com/organization/upvest-co,2017,000074,10x Group,https://www.crunchbase.com/organization/10xgroup,2006-01-01,11.5753822,48.1371079,13.3989367,52.510885,91,67.0,6,15.0,False,False,False,False,False,False,False,503.23271378014306,False,2017-08-01,2017,2006.0,11.0,3,Co-Investor,False,False,Germany,Germany,True,False,False,False,0.0,True,False
042565,007136,Upvest,https://www.crunchbase.com/organization/upvest-co,2017,000014,Speedinvest,https://www.crunchbase.com/organization/speedinvest,2011-06-01,16.4221587,48.1857192,13.3989367,52.510885,513,309.0,203,48.0,False,False,False,False,False,False,True,526.4909530185515,False,2017-08-01,2017,2011.0,6.0,3,Co-Investor,False,False,Austria,Germany,False,False,False,False,4.458645788406732,True,False
042570,007544,Uniwhere,https://www.crunchbase.com/organization/uniwhere,2017,000956,TheVentureCity,https://www.crunchbase.com/organization/the-venture-city,2017-01-01,-80.19362,25.7741728,13.3989367,52.510885,144,114.0,18,10.0,False,False,True,False,False,False,False,7994.903217353455,False,2020-05-31,2020,2017.0,3.0,1,Co-Investor,False,False,United States,Germany,False,False,False,False,6671.425461647722,False,False
042574,007425,understand.ai,https://www.crunchbase.com/organization/understand-ai,2017,001971,LEA Partners,https://www.crunchbase.com/organization/lea-partners,2002-01-01,8.4034195,49.0068705,8.4034195,49.0068705,39,28.0,17,5.0,True,False,False,False,False,False,False,0.0,True,2018-01-16,2018,2002.0,16.0,3,Lead,True,True,Germany,Germany,True,True,True,True,181.80336617072106,False,False
042574,007425,understand.ai,https://www.crunchbase.com/organization/understand-ai,2017,001842,Frontline Ventures,https://www.crunchbase.com/organization/frontline-ventures,2012-01-01,-0.1440551,51.4893335,8.4034195,49.0068705,168,104.0,69,19.0,False,False,False,False,False,False,False,666.9838728393942,False,2018-01-16,2018,2012.0,6.0,3,Co-Investor,False,False,United Kingdom,Germany,False,False,False,False,4.639509600861927,True,False
042574,007425,understand.ai,https://www.crunchbase.com/organization/understand-ai,2017,002859,Synapse Partners,https://www.crunchbase.com/organization/synapsepartners,2015-01-01,-74.0060152,40.7127281,8.4034195,49.0068705,17,13.0,0,5.0,False,False,False,False,False,False,False,6236.0609150086775,False,2018-01-16,2018,2015.0,3.0,3,Co-Investor,False,False,United States,Germany,False,False,False,False,5114.884828999828,False,False
042577,007197,Ultimate,https://www.crunchbase.com/organization/ultimate-ai,2017,001816,HV Capital,https://www.crunchbase.com/organization/holtzbrinck-ventures,2000-01-01,11.5753822,48.1371079,13.3989367,52.510885,469,241.0,144,92.0,True,False,False,False,False,False,True,503.23271378014306,False,2019-11-04,2019,2000.0,19.0,3,Lead,False,False,Germany,Germany,True,True,False,False,0.0,True,True
042577,007197,Ultimate,https://www.crunchbase.com/organization/ultimate-ai,2017,000001,Techstars,https://www.crunchbase.com/organization/techstars,2006-08-01,-105.270545,40.0149856,13.3989367,52.510885,"6,189",,"3,257",527.0,False,False,True,False,False,False,True,8155.867103890571,False,2019-11-04,2019,2006.0,13.0,3,Co-Investor,False,False,United States,Germany,False,False,False,False,7074.62270759632,False,False
